vessel_id,timestamp,lat,lon,speed,course,vessel_type,acceleration,heading_rate,distance_to_shipping_lane_nm,distance_to_port_nm,time_since_last_ais_sec,is_anomaly
Vessel_14,2025-04-01 00:05:00,28.446189898383807,-85.30414285662972,20.9,208.6,Container,0.01,1.1,2.54,12.52,104,0
Vessel_14,2025-04-01 00:10:00,28.445752050620243,-85.304040753085,21.59,213.3,Container,0.56,0.9,4.66,34.2,134,0
Vessel_14,2025-04-01 00:15:00,28.446550526678564,-85.30452314193947,23.0,209.6,Container,0.63,1.3,1.38,31.4,102,0
Vessel_14,2025-04-01 00:20:00,28.44678247027597,-85.30340021851768,21.79,207.5,Container,-0.23,-0.1,1.0,19.27,29,0
Vessel_14,2025-04-01 00:25:00,28.446644455219023,-85.3051909256977,22.07,210.7,Container,-0.96,-2.9,2.3,49.67,43,0
Vessel_14,2025-04-01 00:30:00,28.4445662083173,-85.30456659870293,22.08,216.9,Container,0.6,0.4,3.69,48.4,257,0
Vessel_14,2025-04-01 00:35:00,28.447364443309453,-85.30451163752585,22.82,211.1,Container,1.05,-2.4,2.51,37.48,119,0
Vessel_14,2025-04-01 00:40:00,28.447001722369865,-85.30766281821323,23.03,211.4,Container,-0.16,-0.1,3.95,35.38,177,0
Vessel_14,2025-04-01 00:45:00,28.45270828816297,-85.30400914299977,20.65,206.6,Container,-0.1,2.6,1.92,39.47,265,0
Vessel_14,2025-04-01 00:50:00,28.44629024467825,-85.30634875442668,23.88,208.9,Container,-0.04,-0.0,2.07,10.59,286,0
Vessel_14,2025-04-01 00:55:00,28.444984140097944,-85.3062341341429,21.05,210.8,Container,-0.15,-3.1,1.54,11.69,23,0
Vessel_14,2025-04-01 01:00:00,28.44472171719867,-85.30568974923199,21.37,205.3,Container,-0.36,2.2,1.31,20.19,226,0
Vessel_14,2025-04-01 01:05:00,28.447166353637858,-85.30076249289641,20.31,207.0,Container,0.27,-1.3,1.1,37.1,23,0
Vessel_14,2025-04-01 01:10:00,28.44750176463568,-85.30162173781694,20.86,214.9,Container,0.65,0.1,4.1,26.16,13,0
Vessel_14,2025-04-01 01:15:00,28.447033583544442,-85.30354967512721,25.13,214.2,Container,1.18,2.8,3.96,20.35,45,0
Vessel_14,2025-04-01 01:20:00,28.443602045193085,-85.30856101976258,22.15,218.5,Container,-0.13,1.9,3.54,24.71,105,0
Vessel_14,2025-04-01 01:25:00,28.447227564986083,-85.30141093905384,23.64,204.2,Container,-0.44,1.4,2.31,12.97,91,0
Vessel_14,2025-04-01 01:30:00,28.449095251705124,-85.30529667492273,21.86,212.4,Container,-0.14,1.4,0.69,24.76,294,0
Vessel_14,2025-04-01 01:35:00,28.448936004183842,-85.3031278288424,22.53,204.6,Container,-0.52,2.6,3.81,12.33,146,0
Vessel_14,2025-04-01 01:40:00,28.445057468651164,-85.3076378519766,22.76,212.6,Container,0.47,0.8,1.01,13.13,64,0
Vessel_14,2025-04-01 01:45:00,28.4516959161989,-85.30412626517894,21.88,212.2,Container,0.22,1.7,0.25,12.78,161,0
Vessel_14,2025-04-01 01:50:00,28.450504414652535,-85.30291943541272,21.59,214.2,Container,-0.52,4.2,4.37,13.02,113,0
Vessel_14,2025-04-01 01:55:00,28.437683143347407,-85.29902594909998,21.42,218.9,Container,-0.19,1.4,4.38,46.5,80,0
Vessel_14,2025-04-01 02:00:00,28.446212569027537,-85.30564372090814,24.48,201.8,Container,0.39,-1.8,2.63,25.83,97,0
Vessel_14,2025-04-01 02:05:00,28.447579206801898,-85.30705713841489,21.91,207.8,Container,0.06,-1.2,3.77,14.42,29,0
Vessel_14,2025-04-01 02:10:00,28.450505934822722,-85.30428117020888,22.35,207.1,Container,0.1,-3.4,2.01,47.96,41,0
Vessel_14,2025-04-01 02:15:00,28.4438348413415,-85.30188708773925,22.97,208.2,Container,0.62,-0.5,3.31,49.98,66,0
Vessel_14,2025-04-01 02:20:00,28.433893976907914,-85.3092039998495,23.93,214.0,Container,-0.12,-0.5,1.19,25.2,200,0
Vessel_14,2025-04-01 02:25:00,28.44046181074434,-85.30236674334097,21.22,216.5,Container,-0.27,-3.8,1.77,12.9,100,0
Vessel_14,2025-04-01 02:30:00,28.435781101862442,-85.31772585933588,21.65,215.1,Container,-0.32,4.0,3.58,38.86,18,0
Vessel_14,2025-04-01 02:35:00,28.44313735795391,-85.31015673244696,21.69,215.1,Container,-0.31,0.7,4.08,49.15,116,0
Vessel_14,2025-04-01 02:40:00,28.45417285925106,-85.30150299692986,21.63,209.0,Container,-0.17,-1.3,0.53,13.29,172,0
Vessel_14,2025-04-01 02:45:00,28.462541174904874,-85.33986471891414,21.93,206.7,Container,-0.21,-6.4,15.65,23.94,285,1
Vessel_14,2025-04-01 02:50:00,28.441770310337503,-85.31969892469121,23.92,211.2,Container,0.38,0.2,0.13,11.58,16,0
Vessel_14,2025-04-01 02:55:00,28.451253016700814,-85.3133850256472,21.76,206.6,Container,-0.26,1.2,1.61,34.42,125,0
Vessel_14,2025-04-01 03:00:00,28.444968921930872,-85.3002129223131,21.65,211.7,Container,0.49,-0.2,1.13,10.84,44,0
Vessel_14,2025-04-01 03:05:00,28.442446107157092,-85.30120486498079,23.18,218.8,Container,-0.34,-1.9,0.54,15.83,197,0
Vessel_14,2025-04-01 03:10:00,28.494355980080147,-85.30229739437745,21.19,328.5,Container,-0.89,0.7,1.24,35.7,75,1
Vessel_14,2025-04-01 03:15:00,28.453887178116148,-85.30468111851474,22.45,203.0,Container,0.25,2.5,2.45,22.46,177,0
Vessel_14,2025-04-01 03:20:00,28.45712288321574,-85.31075648631852,21.96,208.5,Container,-0.24,-2.1,0.25,18.84,295,0
Vessel_14,2025-04-01 03:25:00,28.450314804720392,-85.3186779470879,22.68,204.9,Container,0.08,-1.0,3.3,27.84,49,0
Vessel_14,2025-04-01 03:30:00,28.447170983116184,-85.30492407674326,21.07,215.3,Container,0.51,3.0,1.22,16.1,60,0
Vessel_14,2025-04-01 03:35:00,28.44589033942586,-85.30048221874436,20.63,198.6,Container,-0.41,0.9,4.69,38.89,71,0
Vessel_14,2025-04-01 03:40:00,28.440492836054645,-85.3182962017988,22.98,206.8,Container,-0.05,2.9,4.36,11.9,185,0
Vessel_14,2025-04-01 03:45:00,28.439726886210458,-85.31253283080403,21.14,213.0,Container,-0.42,0.6,4.59,34.12,268,0
Vessel_14,2025-04-01 03:50:00,28.4488231523754,-85.31597085156326,21.55,207.6,Container,0.28,-1.3,2.65,33.59,44,0
Vessel_14,2025-04-01 03:55:00,28.439428718630666,-85.27886792214623,22.22,206.6,Container,-0.25,-1.6,4.51,46.7,243,0
Vessel_14,2025-04-01 04:00:00,28.454961945315077,-85.31347594860401,23.04,207.3,Container,-0.76,-0.7,1.1,38.25,53,0
Vessel_14,2025-04-01 04:05:00,28.442764221857924,-85.29038530060355,22.44,219.9,Container,-0.21,-2.2,2.57,33.49,184,0
Vessel_14,2025-04-01 04:10:00,28.436108803948734,-85.31002584076595,20.36,216.5,Container,-0.47,-4.7,1.97,43.86,204,0
Vessel_14,2025-04-01 04:15:00,28.463362199522525,-85.2986293753997,21.87,203.0,Container,0.15,0.4,3.58,42.0,125,0
Vessel_14,2025-04-01 04:20:00,28.448744315366984,-85.30883862562379,22.82,200.3,Container,-0.34,-2.7,0.73,29.16,113,0
Vessel_14,2025-04-01 04:25:00,28.418078583132576,-85.20917400278596,22.82,206.7,Container,-0.16,-1.3,3.59,40.8,3600,1
Vessel_14,2025-04-01 04:30:00,28.444190370654464,-85.3000292946241,22.61,208.1,Container,0.27,-0.5,1.57,43.55,245,0
Vessel_14,2025-04-01 04:35:00,28.464096572583724,-85.30897629505507,21.59,211.0,Container,0.89,-2.8,4.26,37.36,213,0
Vessel_14,2025-04-01 04:40:00,28.452427092436995,-85.30468058121508,23.67,215.7,Container,0.33,-0.4,2.88,49.41,53,0
Vessel_14,2025-04-01 04:45:00,28.456019830925076,-85.29212176851054,21.21,213.3,Container,0.09,2.5,3.78,20.68,143,0
Vessel_14,2025-04-01 04:50:00,28.434945604854583,-85.28957868946183,21.7,207.8,Container,0.4,1.1,0.17,26.41,112,0
Vessel_14,2025-04-01 04:55:00,28.438079648654444,-85.3077215499066,25.16,207.5,Container,-0.05,0.5,0.1,20.11,266,0
Vessel_15,2025-04-01 00:00:00,27.440485079364137,-86.43985321472775,20.93,12.8,Container,0.24,-0.8,3.95,39.55,290,0
Vessel_15,2025-04-01 00:05:00,27.440340107147378,-86.43984240439518,20.52,13.8,Container,0.16,1.6,0.11,30.07,213,0
Vessel_15,2025-04-01 00:10:00,27.44093538761059,-86.43977632565553,20.97,20.3,Container,0.44,-0.2,1.82,10.48,25,0
Vessel_15,2025-04-01 00:15:00,27.440186677240114,-86.4403635242429,21.83,17.4,Container,0.77,0.8,3.94,26.35,60,0
Vessel_15,2025-04-01 00:20:00,27.440645288861365,-86.4398928918167,20.53,19.0,Container,0.33,3.4,1.66,16.2,136,0
Vessel_15,2025-04-01 00:25:00,27.44144739594302,-86.44040244286724,21.94,17.5,Container,0.02,1.2,3.56,33.19,27,0
Vessel_15,2025-04-01 00:30:00,27.439987418918076,-86.43924039882452,20.01,13.6,Container,-0.86,2.8,2.83,24.62,113,0
Vessel_15,2025-04-01 00:35:00,27.440697049718636,-86.44066374718804,22.45,14.5,Container,-0.2,0.2,1.0,49.62,70,0
Vessel_15,2025-04-01 00:40:00,27.441206783174756,-86.43909995001741,19.95,17.6,Container,0.33,0.1,2.07,28.94,173,0
Vessel_15,2025-04-01 00:45:00,27.443827196251675,-86.44001829395691,20.48,12.7,Container,0.28,2.3,3.77,28.86,175,0
Vessel_15,2025-04-01 00:50:00,27.436747444738394,-86.43981640548091,20.82,17.4,Container,-0.12,0.8,1.17,33.16,195,0
Vessel_15,2025-04-01 00:55:00,27.43652632910587,-86.4401347068179,20.44,19.0,Container,0.36,1.3,2.36,37.09,227,0
Vessel_15,2025-04-01 01:00:00,27.437646322158606,-86.43964362583833,21.35,7.4,Container,0.48,-1.6,2.56,36.91,258,0
Vessel_15,2025-04-01 01:05:00,27.43842363399095,-86.43786827545614,19.09,10.3,Container,-0.26,2.5,2.94,32.83,220,0
Vessel_15,2025-04-01 01:10:00,27.44193847407438,-86.43902095876476,22.02,11.3,Container,1.49,3.4,0.33,49.04,123,0
Vessel_15,2025-04-01 01:15:00,27.43639849468999,-86.44410052776692,20.38,13.3,Container,-0.34,-0.1,4.55,44.82,191,0
Vessel_15,2025-04-01 01:20:00,27.438727770750493,-86.43559583122574,22.15,7.8,Container,-0.51,-3.9,4.29,45.9,282,0
Vessel_15,2025-04-01 01:25:00,27.43665944661825,-86.43853123043286,20.73,7.0,Container,-0.24,-3.0,4.67,22.68,132,0
Vessel_15,2025-04-01 01:30:00,27.444121765568187,-86.44079564708147,19.67,11.1,Container,-0.08,1.6,3.12,26.67,276,0
Vessel_15,2025-04-01 01:35:00,27.44278378812701,-86.43932462648235,23.38,16.1,Container,-0.04,2.9,0.17,38.09,299,0
Vessel_15,2025-04-01 01:40:00,27.43343286105865,-86.43957744649536,21.51,7.0,Container,0.18,0.1,3.3,23.79,265,0
Vessel_15,2025-04-01 01:45:00,27.43837730268838,-86.43342164215802,21.13,16.3,Container,-0.87,-0.8,0.58,24.71,196,0
Vessel_15,2025-04-01 01:50:00,27.438512473090267,-86.49923830641526,21.18,18.3,Container,-0.59,0.3,2.05,31.0,3600,1
Vessel_15,2025-04-01 01:55:00,27.436154624786727,-86.43469676641912,22.38,6.5,Container,0.22,0.8,4.5,42.74,75,0
Vessel_15,2025-04-01 02:00:00,27.442366691764683,-86.44738461638204,21.65,9.5,Container,-0.18,4.5,2.94,32.28,267,0
Vessel_15,2025-04-01 02:05:00,27.44439447857716,-86.43239430391063,21.36,11.1,Container,-0.0,3.0,1.11,16.46,217,0
Vessel_15,2025-04-01 02:10:00,27.43133171436112,-86.44476267802135,20.36,15.2,Container,0.16,2.7,4.86,34.7,219,0
Vessel_15,2025-04-01 02:15:00,27.435913915404143,-86.45072291816477,21.65,20.0,Container,-0.5,-1.5,2.31,32.24,298,0
Vessel_15,2025-04-01 02:20:00,27.433865994677795,-86.43810252797806,20.98,14.0,Container,-0.12,1.6,3.77,10.82,286,0
Vessel_15,2025-04-01 02:25:00,27.44034421768925,-86.43034724366767,21.03,15.3,Container,0.29,2.4,1.0,14.3,80,0
Vessel_15,2025-04-01 02:30:00,27.44304002617921,-86.44261083686078,21.75,13.5,Container,-0.53,2.2,0.16,28.77,16,0
Vessel_15,2025-04-01 02:35:00,27.44462800154164,-86.43271057479821,21.03,21.9,Container,-0.67,1.4,2.4,17.1,205,0
Vessel_15,2025-04-01 02:40:00,27.442190922121437,-86.44606974396432,20.91,356.6,Container,-0.92,-3.3,4.17,32.14,210,0
Vessel_15,2025-04-01 02:45:00,27.434210520787598,-86.46056741152489,18.87,1.8,Container,-0.28,-3.6,0.7,30.53,265,0
Vessel_15,2025-04-01 02:50:00,27.44582542946461,-86.44207418843624,20.71,11.6,Container,0.75,2.8,1.88,35.6,282,0
Vessel_15,2025-04-01 02:55:00,27.44710658646103,-86.43318098094744,22.83,12.7,Container,-0.09,-2.9,1.22,38.66,284,0
Vessel_15,2025-04-01 03:00:00,27.43990691502827,-86.43362244176242,21.63,16.1,Container,-0.2,1.0,0.14,35.17,248,0
Vessel_15,2025-04-01 03:05:00,27.4415936460355,-86.43579188855338,22.18,9.8,Container,-0.17,1.7,0.83,38.22,238,0
Vessel_15,2025-04-01 03:10:00,27.45758059705058,-86.43221770547517,22.12,8.9,Container,-0.4,-0.9,1.9,25.31,117,0
Vessel_15,2025-04-01 03:15:00,27.426281299232958,-86.43948291359361,22.46,10.4,Container,1.03,-1.9,1.59,20.67,116,0
Vessel_15,2025-04-01 03:20:00,27.447254027118504,-86.44068091704652,19.07,15.9,Container,-0.26,-2.1,0.06,33.52,18,0
Vessel_15,2025-04-01 03:25:00,27.44185025859927,-86.45950108949205,20.36,19.5,Container,0.58,0.9,1.8,42.53,259,0
Vessel_15,2025-04-01 03:30:00,27.44045039373316,-86.44466959086736,20.17,17.3,Container,0.46,-1.2,4.0,33.4,10,0
Vessel_15,2025-04-01 03:35:00,27.444889384349707,-86.43883103280403,20.95,21.9,Container,-0.14,-1.6,2.61,10.29,96,0
Vessel_15,2025-04-01 03:40:00,27.43932560730805,-86.44163541710547,21.17,12.8,Container,1.01,-0.8,1.29,38.97,259,0
Vessel_15,2025-04-01 03:45:00,27.43855948050145,-86.4561644430856,21.02,15.1,Container,-0.09,0.2,0.4,41.61,117,0
Vessel_15,2025-04-01 03:50:00,27.437015477809382,-86.44526812724612,23.48,10.5,Container,0.39,2.8,4.36,38.48,253,0
Vessel_15,2025-04-01 03:55:00,27.43536869558878,-86.44459478795073,21.77,15.0,Container,-0.28,0.9,1.43,26.1,93,0
Vessel_15,2025-04-01 04:00:00,27.44481235258615,-86.43989237765419,19.33,13.5,Container,0.24,-0.7,1.01,21.39,77,0
Vessel_15,2025-04-01 04:05:00,27.452362188731918,-86.44554174434441,20.59,3.9,Container,-0.16,3.0,4.4,45.51,272,0
Vessel_15,2025-04-01 04:10:00,27.423846675631367,-86.45609126784247,21.3,19.5,Container,-0.22,2.5,2.77,17.32,106,0
Vessel_15,2025-04-01 04:15:00,27.449835118216043,-86.45950060941578,22.12,22.5,Container,0.6,0.8,0.97,15.22,24,0
Vessel_15,2025-04-01 04:20:00,27.462089451135665,-86.41690593733695,20.02,14.3,Container,0.5,1.3,3.13,21.47,161,0
Vessel_15,2025-04-01 04:25:00,27.457921169987262,-86.43694785194914,20.93,6.2,Container,0.81,-2.4,3.05,16.16,52,0
Vessel_15,2025-04-01 04:30:00,27.43892095906526,-86.4340083302489,22.13,10.3,Container,0.37,0.6,0.79,35.71,163,0
Vessel_15,2025-04-01 04:35:00,27.447732889709652,-86.45052631792619,21.74,12.9,Container,-0.89,-1.6,4.19,14.14,196,0
Vessel_15,2025-04-01 04:40:00,27.448718559030343,-86.43978174146896,19.54,11.6,Container,1.09,-0.5,3.47,40.38,198,0
Vessel_15,2025-04-01 04:45:00,27.463402138894274,-86.45849995497436,19.0,10.0,Container,0.77,-0.5,0.1,30.96,111,0
Vessel_15,2025-04-01 04:50:00,27.418559844281354,-86.42627818908387,20.58,16.0,Container,0.01,-2.2,2.18,34.93,299,0
Vessel_15,2025-04-01 04:55:00,27.43952261520449,-86.44003124517543,20.3,8.5,Container,0.32,1.8,1.26,37.79,258,0
